Date,Close,High,Low,Open,Volume,MA_20,MA_50,EMA_20,Daily_Return,Cumulative_Return,Volatility_30,BB_Upper,BB_Mid,BB_Lower,RSI_14,Momentum_10
2020-01-02,72.40050506591797,72.46076851156026,71.15666666509587,71.40977019424241,135480400,,,72.40050506591797,,,,,,,,
2020-01-03,71.69662475585938,72.45594269937853,71.47244650368873,71.62912999102163,146322800,,,72.33346884591239,-0.009722035908696136,-0.009722035908696136,,,,,,
2020-01-06,72.26793670654297,72.3065062028637,70.56851011431775,70.81920816221287,118387200,,,72.32722768978198,0.00796846368471349,-0.001831041914062581,,,,,,
2020-01-07,71.92804718017578,72.53308721808551,71.70868733859578,72.27757077764687,108872000,,,72.28921049839091,-0.004703185698346046,-0.006525615882265301,,,,,,
2020-01-08,73.08509826660156,73.38641550034151,71.63154422529517,71.63154422529517,132079200,,,72.36500933345859,0.0160862296668145,0.009455641228749645,,,,,,
2020-01-09,74.6374740600586,74.83031411820693,73.81066146009205,74.06135206440953,170108400,,,72.58143454551573,0.02124066095928656,0.030897146257528707,,,,,,
2020-01-10,74.80621337890625,75.37028567561227,74.30482477296201,74.87130260503702,140644800,,,72.79331824393388,0.00226078549646358,0.033227783574133474,,,,,,
2020-01-13,76.4044189453125,76.4309386915993,75.00389679896787,75.12201817653433,121532000,,,73.13723259644613,0.02136460989291189,0.05530229210071291,,,,,,
2020-01-14,75.37271881103516,76.55147571173875,75.24978634537415,76.3417600315841,161954400,,,73.3501360454546,-0.01350314744250325,0.041052389654065324,,,,,,
2020-01-15,75.04969787597656,76.05248268254357,74.61820946436237,75.17263768221467,121923600,,,73.51199907693288,-0.004285647912853352,0.03659080565317341,,,,,,
2020-01-16,75.98979949951172,76.10068954693726,75.23048148138665,75.5920621906251,108829200,,,73.74798006955943,0.012526387848872167,0.04957554412536003,,,,,,0.049575544125359805
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400,,,74.04160913008502,0.011071034679750902,0.06119543137339023,,,,,,0.0716136982278115
2020-01-21,76.3104019165039,76.90097930249982,76.17299948734095,76.45985409290795,110843200,,,74.25768463355348,-0.00677698729862275,0.05400372341361637,,,,,,0.05593718866467845
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,,,74.47912436548626,0.003569630030802351,0.05776612675729109,,,,,,0.06471404161733973
2020-01-23,76.95161437988281,77.03115890447519,76.08863757604202,76.63583446102108,104472000,,,74.7145996049526,0.004815866647286615,0.06286018736777099,,,,,71.9025354557718,0.05290430203947838
2020-01-24,76.7298583984375,77.93994620320352,76.53942377731238,77.1975035046655,146537600,,,74.90652901385592,-0.002881758663964895,0.05979728081424063,,,,,75.40155586050545,0.028033965038731345
2020-01-27,74.47356414794922,75.15333017904537,73.49247355216795,74.74113029786567,161940000,,,74.86529426472194,-0.029405687662968916,0.02863321298855337,,,,,59.51331685344748,-0.004446812850586457
2020-01-28,76.58038330078125,76.75152944120848,75.25458738363722,75.35342032568062,162234000,,,75.02863607767996,0.02828949006182424,0.057732722044655294,,,,,67.41242119606653,0.002303065161646023
2020-01-29,78.18339538574219,79.0294966511186,77.46987813568431,78.20991513135742,216229200,,,75.32908934511445,0.0209324113548095,0.07987361848593633,,,,,68.46512471013708,0.03729037003101343
2020-01-30,78.07010650634766,78.1231386457578,76.83591201430718,77.26740045058162,126743200,75.21758728027343,,75.59013859856523,-0.0014490145744576743,0.07830886587417796,,79.25071212251964,75.21758728027343,71.18446243802723,63.87918205980558,0.04024544689523557
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400,75.32799034118652,,75.4966555210047,-0.04433886896114991,0.03049787037053653,,79.15188016622064,75.32799034118652,71.5041005161524,49.36889935228503,-0.018176560859867852
