Return,Risk,Sharpe
0.38087510408663006,0.3568076638392657,1.067452139307765
0.33655162043626574,0.32472218457839214,1.0364294046408702
0.4888534731844722,0.41484533883920044,1.1783993392630556
0.33591686531095444,0.3360334912189601,0.999652933677585
0.3461088655660115,0.32910973378575903,1.0516518657309553
0.5760405357346009,0.49508063104872263,1.1635287256428957
0.3588717033313293,0.34063468741222336,1.0535383406124936
0.4196727015305462,0.36834701631838923,1.1393405754311647
0.378264966998044,0.35204341976413017,1.0744838442129734
0.3803542638837004,0.375064341637635,1.0141040393841978
0.3221123620625712,0.3203388999730086,1.0055362058423503
0.31209016701580206,0.31385719723662636,0.9943699547552766
0.38226587828457764,0.3601614719661258,1.0613736005625023
0.4616696060919414,0.39599039592291496,1.1658606139069387
0.420059454269995,0.36989448011733994,1.1356196884493694
0.3722109538716945,0.34546284208598166,1.0774268851150584
0.27336086738602355,0.3102927828919451,0.8809772010753387
0.34374186517574146,0.3400107607607114,1.0109734892115838
0.26397608897277597,0.3141308172602036,0.8403380835892869
0.39998299992248026,0.3500864339071691,1.1425264197142297
0.31453330449525396,0.3169279487314298,0.9924441998701569
0.37757117283447683,0.3497395880843524,1.0795780223296079
0.49012446912913854,0.4154981538600363,1.1796068516209115
0.34762938952656497,0.3295145181477389,1.0549744256509639
0.3308396901843928,0.32540170655347517,1.016711601449527
0.2833759095082538,0.3130801260711539,0.9051226376593793
0.4172785101884958,0.38288362374332663,1.0898311766612052
0.28763798800772417,0.31452382199845563,0.9145189263569884
0.23952087827178326,0.31846734766423695,0.7521049803960195
0.3866428908176798,0.3487098263655342,1.1087811744438263
0.32962466359569353,0.3348462315105111,0.9844060723297892
0.3214809854824997,0.32302805521661665,0.9952107264086412
0.2614217826527309,0.3064770371699767,0.8529897869893023
0.4681655298674817,0.3985397504002196,1.1747022207881217
0.4054980057173891,0.39279675778319395,1.0323354194822698
0.3607653315773591,0.34477862537168597,1.0463680316273634
0.47120550917503373,0.4024658292082125,1.1707963135704107
0.3359881161803044,0.33521682226419175,1.0023008806983582
0.303647712606931,0.31078086398287436,0.9770476493162191
0.38774713526892157,0.3478881193158064,1.1145742373482204
0.3237153173130637,0.36443156258478815,0.8882746461833929
0.2990999360391258,0.3086520968840078,0.9690520137678776
0.48159963514151655,0.41499285693812277,1.1605010233063484
0.339596496303653,0.33075845384995967,1.0267205338240653
0.378080660439753,0.3414091311440168,1.1074122685964924
0.32253616980223837,0.31543832304164715,1.0225015359330771
0.36003691987779857,0.3419648927587305,1.0528476095112447
0.29456605666793834,0.320393449775181,0.9193885108282779
0.3298466200421424,0.32010124222665226,1.0304446735279764
0.33836009887451646,0.3326818140274425,1.0170682153566877
0.27241042027738216,0.30398934311923215,0.8961183227088854
0.35876165027827345,0.33227237265833404,1.079721577235004
0.35290709376633655,0.336177159881348,1.0497652306030942
0.3554537606863133,0.344338358309405,1.0322804651549176
0.37069736230751477,0.3536160202925247,1.0483047742035547
0.4220127347314049,0.377420274579569,1.1181506748716934
0.3578842968689807,0.3313862920662623,1.0799610769579449
0.32674723453697774,0.3172955332926946,1.029788321147163
0.28963923689921606,0.30920068792687666,0.9367354220366847
0.29803617380945263,0.3107155026122999,0.9591931245906706
0.4443464833719993,0.39841484653929765,1.1152859569156923
0.3649677210190883,0.3365682446469847,1.0843795480524043
0.3606723093334241,0.3400893938214421,1.0605220741543875
0.3480780982492445,0.3287710975937731,1.058724750432068
0.533030190714269,0.44694518206051337,1.1926075324425365
0.40194982886973224,0.3740423907846417,1.0746103617468281
0.39759030888819974,0.35923988146448615,1.1067543705542193
0.3331507228305244,0.3213839996442312,1.0366126602423233
0.4685895460549536,0.4129999240029191,1.1345995939012365
0.3887059166378618,0.36268068102339573,1.071757987056353
0.31302342598671,0.32457802709199496,0.9644011604580676
0.42455503407634415,0.3679912944628585,1.1537094503717795
0.2987926260888772,0.32650515996199475,0.9151237491121326
0.2919158017113135,0.31482003055554575,0.9272465960828019
0.42098823371926625,0.37005662868241507,1.137631921952575
0.3746952448251086,0.3529852061927611,1.061504103433989
0.2943793111921763,0.31887936456393895,0.9231682695891408
0.38946719679367464,0.3760908627855202,1.0355667614711044
0.3089088473981899,0.31348070792832516,0.9854158153452283
0.3832852964419629,0.35035262998092687,1.093998627790603
0.27156120577683834,0.30335036750121264,0.8952064505929856
0.4205427896351859,0.3640679678389971,1.1551216442671601
0.2757346010995064,0.3143980998789701,0.8770237517518474
0.30152263099990473,0.31562299958172996,0.9553252817427396
0.33410624049030113,0.3323617244978376,1.005248847457087
0.36096036544705484,0.34564751592156834,1.0443019226817218
0.4028168121448833,0.37601921699250923,1.0712665575092346
0.25607370533209073,0.30268671067174735,0.8460024715448882
0.3324709169155109,0.32144002443297526,1.0343171093954286
0.2550900291251381,0.3026700515609988,0.8427990407690812
0.2631523664424291,0.3095473054029416,0.8501200360955505
0.2667888702018092,0.3041394295077825,0.8771926436292025
0.5576786414879621,0.48498730510858656,1.1498829672729274
0.4292611140563688,0.367501960277037,1.1680512227275615
0.2849538020981533,0.30855583116222274,0.9235080763984632
0.32313850248417847,0.32418744260598287,0.9967644023674314
0.34511770589186025,0.33097793301914114,1.0427211951677196
0.3911359197742918,0.34678212118396035,1.1279010533729412
0.33504701218795196,0.3321807958801638,1.008628482872388
0.41530774015126004,0.36238852355845946,1.1460289527746697
0.2908093328907986,0.31332089502914445,0.9281517367801088
0.4621663040463442,0.40112444395539915,1.152176864339218
0.3538048497401812,0.32980575170143034,1.0727673726578213
0.3627307648873228,0.33965495571154714,1.0679389739137881
0.35183908271896586,0.32989993010263186,1.0665024469981208
0.43796999466558034,0.39246786964189817,1.1159384717663638
0.3040079284848603,0.3197510382324803,0.950764476529475
0.3504034313309789,0.3260665189892991,1.074637875784108
0.3958718226329155,0.3611342276627427,1.0961902592146808
0.3694119144383217,0.3454515703015034,1.0693594882660575
0.2928535076660754,0.3193004998433705,0.9171720927769659
0.367286581242023,0.33491683973238745,1.096650086437876
0.3535752025764731,0.34006360544898695,1.0397325585889934
0.3118682494014358,0.31112534621982607,1.0023877938285517
0.2876693890120761,0.3121243436288718,0.921649960613538
0.39075792720493324,0.35385085495098895,1.1043012097824554
0.3097690841497017,0.3182624522252303,0.973313320449382
0.35761443614246097,0.34330988476624136,1.041666587566972
0.2843562626217171,0.3109558847523232,0.9144585343615775
0.27220478943055826,0.3025785829646372,0.8996168425521751
0.38950702568515,0.3473950220031261,1.1212222427345113
0.43000784444072343,0.3702596863069319,1.1613682513744217
0.3667019106709968,0.34994401463265085,1.047887362942719
0.39779316564117034,0.3590284407770446,1.1079711812808681
0.3834438375395152,0.35025666786803844,1.0947510003834682
0.25911868540554756,0.30222429154727853,0.8573721327261752
0.3785850988326975,0.34915531144034745,1.084288528422911
0.3369445654094171,0.32513982241068945,1.0363066661942655
0.4351745917904905,0.3803282423980373,1.1442079321972967
0.3706771519265036,0.34323457003600905,1.0799528494102897
0.3268930155454769,0.31930024884216196,1.0237793948825522
0.279313761776076,0.3042908057347934,0.9179171914235019
0.34403457577394325,0.325774852766413,1.05605013048881
0.28458414068714066,0.3121020421748644,0.9118304343798365
0.38407138984790495,0.3430086406596062,1.1197134541839384
0.2958469353668256,0.3186100617687093,0.9285549041498623
0.33144316977444704,0.32185564071181433,1.029788289686112
0.2945470115625634,0.3236138501083905,0.9101804866012642
0.3021799822774597,0.31557105640893607,0.9575655819520932
0.36946463852952005,0.3414810091127964,1.0819478350770606
0.417692700837477,0.3608297501706002,1.1575894189433993
0.3268336673468834,0.32289227312588686,1.0122065300071763
0.4198752002997991,0.36332132580834625,1.1556580097951235
0.3695038218314411,0.33546184345481034,1.1014779446331175
0.3826236926829285,0.35446978574394167,1.0794254068224713
0.4053840432363756,0.37588538822125833,1.0784777912084027
0.24188191782416854,0.30829884744843317,0.7845696467114633
0.32851750237248706,0.31811723873162895,1.0326931784090834
0.29394709361031296,0.33592433868231386,0.8750395841020049
0.2693892552289236,0.30488893634002756,0.8835652039813182
0.2863739677488636,0.3196239318541635,0.8959716066553144
0.31954584265194924,0.3165184414724629,1.0095646912875051
0.2565006494849899,0.3037172102886261,0.8445377502356033
0.3207955353873983,0.3200874107543819,1.002212285173439
0.26333325759223625,0.3071561141076788,0.8573270903535403
0.24559357239238644,0.30956800212195623,0.7933428865675637
0.3819582835452903,0.3611737882044253,1.0575470757282668
0.3002720579626844,0.3155985202133597,0.9514368374087626
0.35163895439972215,0.33226893653873757,1.0582962044624546
0.36430040204656283,0.33645827837348924,1.0827505978086447
0.35174693829933495,0.3282469898503719,1.0715922740363142
0.4616147079400812,0.3936486736368296,1.1726565815028132
0.37093846577991596,0.3453494694285477,1.074095948065913
0.36831590989229357,0.3546748670935805,1.0384606975692865
0.3241533917866793,0.3303511567128636,0.9812388581052516
0.2766292990488303,0.3030975095704054,0.9126742725168223
0.41350916067825705,0.374842924046182,1.1031531720399002
0.24951537020917458,0.30937361814870545,0.8065179303338043
0.357174802216245,0.3313184963214427,1.078040635164892
0.3531007503532289,0.3317147551077145,1.0644710400011297
0.371674977086508,0.3410377764421239,1.0898352111135798
0.38794976744315696,0.357952846356672,1.0838013201789025
0.3893027626488461,0.3560956788026632,1.0932532626002047
0.3546121780381502,0.3431524357775728,1.0333954856960579
0.3345029321648427,0.3246598616877393,1.0303181009994102
0.4123902217059683,0.36990513158652333,1.114854016588595
0.46485011967402723,0.4020579442083148,1.156176930142135
0.40904388847542544,0.3646613855850333,1.1217088088972964
0.3451232240494951,0.3271410250240811,1.0549677284409387
0.4481402323360113,0.3977219347164022,1.126767706829044
0.29064913652388746,0.30908770396368207,0.9403451926319232
0.22915541840746873,0.31900832965716636,0.7183367865464163
0.31615736593663085,0.32253190481886146,0.9802359432137089
0.3268202087832116,0.32027800781513294,1.0204266318899264
0.28455645119129447,0.3085356490337117,0.9222806248888368
0.2721765051092742,0.3128452202114734,0.8700037191723485
0.34854266370911896,0.33210765075580007,1.0494870049392617
0.37172657243077034,0.3500392392947957,1.0619568628353406
0.30567420520236194,0.3247633162982184,0.9412214676415989
0.3487499787192982,0.3360049202921899,1.0379311660556196
0.33140578770172363,0.32084862674192427,1.0329038683038874
0.4402719440676331,0.392413276253384,1.1219598589303243
0.325910865895286,0.33206380070697933,0.9814706246251671
0.32842335569842784,0.3189376279534334,1.029741638846011
0.3063874256943173,0.31708617748510265,0.9662591669064856
0.3827681533094295,0.3450594621218942,1.1092817190279352
0.39722883769140965,0.35967551943443404,1.1044088803041856
0.3328279905020163,0.3212483844498155,1.0360456475821116
0.3797412673796152,0.34125250681101504,1.1127867482301461
0.35090121424829096,0.33164671895868925,1.058057246427938
0.36479227013973403,0.342216701148711,1.0659686359994827
0.3945194415560642,0.35774977551905635,1.1027804028211032
0.39372784808216427,0.34781600263836376,1.1320003826607616
0.2566438171739394,0.3014009106398307,0.851503124622688
0.3461894600868924,0.32710492853132794,1.0583437603378594
0.2797475080735575,0.3116144745169377,0.897735923554963
0.38876872218330927,0.3510665374411234,1.107393273699601
0.23267757223410265,0.3180023813240836,0.7316849995439989
0.32839767775660933,0.32345864785525985,1.015269432226031
0.34109467763379603,0.3220637712987946,1.0590904908622756
0.340543675821195,0.32379750090674675,1.0517180486802804
0.36152509614898354,0.3498622603819097,1.0333355068201489
0.4053230270925442,0.38665453104713926,1.048282108565615
0.3916896014494863,0.35295840810393625,1.109733023654574
0.3507409669907379,0.3325638107471262,1.0546576496185065
0.35773969018446466,0.335406459477436,1.0665855712553176
0.3888330260625219,0.35376077812253676,1.099141143136667
0.23877918209321294,0.3104874196146085,0.7690462382971807
0.286419710620586,0.3120081298167262,0.9179879729057995
0.4543487541469918,0.3998043951301423,1.1364276123054986
0.43016921672509273,0.3874082061145665,1.1103771420832544
0.4270525526897857,0.37647542551370167,1.1343437678756094
0.4044239918878506,0.377904283810852,1.07017572759316
0.3027693184650442,0.31370531093771226,0.9651392817036513
0.45611522419987055,0.40311641307820395,1.1314727195476035
0.42568725528082363,0.3752337661665391,1.1344588191775147
0.3509429318837155,0.32500660789499664,1.079802451269232
0.30934468926816505,0.31412096721709526,0.9847947814778336
0.41357548268012345,0.373515018724992,1.107252618895699
0.39886349721393716,0.38715034052626457,1.0302548014596875
0.4174626334274299,0.3857741270898293,1.0821426428377914
0.44040961406473317,0.3892168405106575,1.1315276427579806
0.41543741158113945,0.37084557206691393,1.1202436886752947
0.47593513509066526,0.40911485325953006,1.163328907026376
0.26744848934199134,0.30839393514901436,0.8672300550033891
0.3902189129531721,0.34813284036123476,1.1208908431283513
0.3444938399949577,0.3251221765262125,1.0595827195662963
0.3089883687755795,0.31212237755446787,0.9899590384917485
0.3226432635342928,0.315418740749532,1.0229045451376575
0.4075835182007003,0.37720799233626207,1.0805272594472495
0.22539384686150937,0.3229804170910427,0.6978560771316815
0.2667242364519058,0.30627202813777227,0.8708736415586851
0.35713320890687406,0.33594105096562177,1.063082966134499
0.2574899533658952,0.3093613856785403,0.8323273856597438
0.3756301595355391,0.35386894300652605,1.061495129649204
0.4315671365425193,0.3715050561193919,1.161672309525244
0.5038315191723487,0.4229561022023742,1.191214682915906
0.30112835203009336,0.313272537024343,0.9612344410729308
0.27695124178206054,0.31358482775998553,0.8831780662361511
0.4249208938633374,0.3830275058652113,1.1093743591690477
0.38818769470390996,0.35237798309353024,1.101623010881684
0.28064518472858824,0.31859361736482306,0.8808876557223057
0.37702859684740825,0.36641776033775664,1.0289583029487184
0.40175663673921475,0.36280861255167635,1.107351432243056
0.34685741932786923,0.342580491004868,1.0124844479919333
0.2968973333627311,0.30777227180712763,0.9646656328702297
0.35294827925332795,0.33071232292609193,1.067236552090033
0.4131862420539178,0.3674194355436343,1.124562834958817
0.41183554385648047,0.3737316009270733,1.1019553680633027
0.41812244399247506,0.3846155885591441,1.08711777793213
0.35855561259255636,0.3370588047311457,1.0637776185035652
0.3062442946372563,0.317096581110179,0.9657760848920917
0.43304804517998413,0.37837623980201746,1.1444905880098954
0.48480879143673283,0.4113755188435986,1.1785066666085517
0.3678541467597422,0.34075702655678464,1.0795203564157232
0.3948431675065828,0.34788759299254923,1.1349734093996253
0.41145917823335354,0.36662320275910365,1.122294429640096
0.4250666819864676,0.37566210920370446,1.1315133242676154
0.40116241065713265,0.3659593031971605,1.0961940498640814
0.3730946752390056,0.3401711586344067,1.0967851499720553
0.28431157994609857,0.3052795237406949,0.9313155905850844
0.2719873573532894,0.30803308911989835,0.8829809749673401
0.35513371670268506,0.3298018490312089,1.0768093561206171
0.4108884967745115,0.3855048786350869,1.065845128158423
0.2902181413834918,0.3266490645006987,0.8884707563057203
0.4483602287395689,0.38272711926977204,1.171488003241114
0.28997279903300943,0.3054886292266768,0.949209794705143
0.3660933210948042,0.3334930417994405,1.0977540014612035
0.28736788865544777,0.3114754554182017,0.9226020338251502
0.366796190223518,0.3484044553018815,1.0527884607724107
0.27502660132754503,0.31134938763969006,0.8833375373322409
0.36511639413896446,0.3414749126776389,1.0692334358502165
0.3051241027065219,0.3144716577921824,0.9702753655089713
0.36501817163842026,0.3338878570390605,1.0932358393486528
0.4646543512562127,0.3914655555572435,1.1869610101322616
0.3375299749704108,0.3337988834996167,1.0111776631236047
0.40775020125914,0.35979151965941386,1.1332957531770755
0.4026316318321537,0.35971083577191276,1.1193202755989713
0.30562161917655084,0.320340985804577,0.9540509417143217
0.3367895852482079,0.32828433424661224,1.0259081841998783
0.28999478849271465,0.31417140530352256,0.9230464122364963
0.26461836520216137,0.3061730769757653,0.8642770547166917
0.37847993959927134,0.33672674595598284,1.1239972593348628
0.23695724246936303,0.30937828487509167,0.7659142675932543
0.28537381650707083,0.3077539807838292,0.9272790421109824
0.3328656999660799,0.3190428742498775,1.0433259189652868
0.3965126227784784,0.35424293599243245,1.1193240075984152
0.3011259059480007,0.31171824294998807,0.9660195152463797
0.4343628163337855,0.38543103057675476,1.1269534154627088
0.504889279790198,0.43306636290414513,1.1658473689907665
0.407964119525863,0.3639234090969201,1.1210164263360534
0.3497134915310968,0.34343781200311374,1.0182731176028055
0.3450767034597943,0.32892978741428625,1.0490892484151064
0.43498026411996676,0.3816251676386552,1.139810214330076
0.3678396381280003,0.3473002713355628,1.0591400827688737
0.47046102057058237,0.4039635409884078,1.164612577212959
0.39973031646730484,0.3676982060991692,1.0871152206804524
0.2974655284416988,0.3095984242134606,0.960810860705814
0.27076662928053846,0.3136046792029515,0.8634011136846269
0.40166785211644074,0.35168805817977494,1.142113992142199
0.24562913233078762,0.3103117527322598,0.7915560083304966
0.3839526285368172,0.3439411956462015,1.1163321910754007
0.4053607141616072,0.3540400448461729,1.1449572444205645
0.2649377084719363,0.3079470423266193,0.860335291647108
0.4189256608980585,0.36435235864373416,1.1497816631610898
0.28795680689176795,0.30692637036458303,0.938195067923678
0.28567456632501786,0.3117513226616005,0.916353983316092
0.45713712147105856,0.3914216061159996,1.1678893406195465
0.3230541291921506,0.31894486924198384,1.01288391928026
0.2676426542960698,0.3069686313816295,0.8718892646829804
0.39661991091401916,0.3592765910525583,1.103940308919258
0.3910908694956021,0.34922696253290797,1.1198759301374082
0.29367361649765106,0.3113167145185188,0.9433274951261308
0.3415421429470058,0.3236209697925806,1.0553770454550937
0.2553131342420034,0.31025357699889466,0.822917616975333
0.40803771536057315,0.3668656223442131,1.1122266315204923
0.35768239909027655,0.33833158572777017,1.0571948176842008
0.29066641712322655,0.3092083945922917,0.9400340424343466
0.526701166439004,0.4480597117959776,1.175515567618888
0.2708627245043574,0.3097190628872385,0.8745432779608151
0.38503286131819864,0.34523995106233657,1.1152616032223832
0.37467807176703155,0.35977600551024413,1.041420400550762
0.410638762097236,0.35986069246282604,1.1411047961001057
0.33326887732482213,0.3394921995036197,0.9816687329255375
0.39249704622961146,0.35446628022246784,1.1072902223119079
0.2794518353309788,0.3074898394231645,0.9088164859535405
0.3047677822098852,0.3163485566255801,0.9633923589245216
0.28947912710468715,0.3079343163280991,0.9400677734022075
0.3304877101821567,0.32732075387362775,1.0096753910989453
0.22985330757773,0.3203905457690316,0.7174160118427166
0.3018186291714489,0.30899127092983786,0.9767869113687111
0.43983027793349316,0.38008050539999716,1.1572029390736978
