Date,Close,High,Low,Open,Volume,MA_20,MA_50,EMA_20,Daily_Return,Cumulative_Return,Volatility_30,BB_Upper,BB_Mid,BB_Lower,RSI_14,Momentum_10
2020-01-02,94.90049743652344,94.90049743652344,93.2074966430664,93.75,80580000,,,94.90049743652344,,,,,,,,
2020-01-03,93.74849700927734,94.30999755859376,93.2249984741211,93.2249984741211,75288000,,,94.79078311011904,-0.012139034655920922,-0.012139034655920922,,,,,,
2020-01-06,95.1439971923828,95.18450164794922,93.0,93.0,81236000,,,94.8244225465251,0.01488557393050649,0.0025658427767698555,,,,,,
2020-01-07,95.34300231933594,95.69450378417967,94.60199737548828,95.2249984741211,80898000,,,94.87381109631662,0.0020916204156395946,0.004662829961544768,,,,,,
2020-01-08,94.59850311279295,95.5500030517578,94.3219985961914,94.9020004272461,70160000,,,94.84759128836198,-0.007808640261289468,-0.003182220661513968,,,,,,
2020-01-09,95.05249786376952,95.89099884033205,94.79000091552734,95.49449920654295,63346000,,,94.86710620030556,0.0047991747864684076,0.0016016820917907904,,,,,,
2020-01-10,94.15799713134766,95.34700012207033,94.0,95.26850128173828,57074000,,,94.79957200326194,-0.009410596802031157,-0.007823987494611218,,,,,,
2020-01-13,94.56500244140624,94.9000015258789,94.04000091552734,94.56549835205078,55616000,,,94.77723204498997,0.00432257824569926,-0.0035352290470508363,,,,,,
2020-01-14,93.47200012207033,94.35549926757812,92.92749786376952,94.29399871826172,68818000,,,94.65292424280715,-0.01155821171805238,-0.015052579839305635,,,,,,
2020-01-15,93.10099792480467,93.94300079345705,92.75450134277344,93.6125030517578,57932000,,,94.50512173633072,-0.003969126548925228,-0.01896196079396084,,,,,,
2020-01-16,93.89700317382812,94.27950286865234,93.3010025024414,94.14949798583984,53190000,,,94.44720568275905,0.00854991102959346,-0.01057417284210238,,,,,,-0.010574172842102603
2020-01-17,93.23600006103516,94.33200073242188,92.8625030517578,94.29450225830078,79946000,,,94.3318527664044,-0.00703966144232826,-0.017539395687589554,,,,,,-0.005466721756525517
2020-01-21,94.5999984741211,94.7135009765625,93.0,93.25,74156000,,,94.35739045285361,0.014629525206926841,-0.003166463511988571,,,,,,-0.00571763573440931
2020-01-22,94.3730010986328,95.125,94.16699981689452,94.80449676513672,64326000,,,94.35887718102305,-0.0023995494624705627,-0.005558414888641061,,,,,,-0.010173806122176443
2020-01-23,94.22899627685548,94.4990005493164,93.63800048828124,94.25550079345705,49692000,,,94.34650757110234,-0.0015259112256779117,-0.007075844466643444,,,,,46.60944278754929,-0.0039060537300140696
2020-01-24,93.08200073242188,94.74949645996094,92.37200164794922,94.56849670410156,75324000,,,94.22607834837086,-0.012172426638861866,-0.019162140907827085,,,,,46.633011816197964,-0.020730619138192297
2020-01-27,91.41699981689452,92.0500030517578,90.76699829101562,91.0,70570000,,,93.95854705965883,-0.01788746376771222,-0.03670684257433876,,,,,31.67113283621407,-0.029110616176653892
2020-01-28,92.6624984741211,92.90550231933594,91.5009994506836,92.0250015258789,56160000,,,93.83511386103618,0.01362436592451366,-0.023582584104991366,,,,,38.047880732927545,-0.020118478487471725
2020-01-29,92.9000015258789,93.7375030517578,92.7509994506836,93.1999969482422,41760000,,,93.74605554340215,0.0025630978623367717,-0.02107993071356251,,,,,42.06790448962614,-0.006119464603778879
2020-01-30,93.53399658203124,93.64350128173828,92.53050231933594,92.9000015258789,126548000,93.90067443847656,,93.72585945184301,0.006824489189870775,-0.014399301282969623,,95.87753587076423,93.90067443847656,91.92381300618888,43.02576814208535,0.00465084872211885
2020-01-31,100.43599700927734,102.78600311279295,100.1135025024414,102.57350158691406,311346000,94.17744941711426,,94.36492017159867,0.07379135586484753,0.05832951061670122,,97.69407512135533,94.17744941711426,90.6608237128732,68.5805470904995,0.06964006959139923
